ethnicity	tissue	microID	location	link
EAS	Artery Aorta	43870	chr11:70331779	http://www.cagmdb.org/view_table.php?id=43870
EAS	Artery Aorta	54026	chr11:119018676	http://www.cagmdb.org/view_table.php?id=54026
EAS	Artery Aorta	54026	chr11:119018676	http://www.cagmdb.org/view_table.php?id=54026
EAS	Artery Aorta	124944	chr14:103710854	http://www.cagmdb.org/view_table.php?id=124944
EAS	Artery Aorta	124944	chr14:103710854	http://www.cagmdb.org/view_table.php?id=124944
EAS	Artery Aorta	134840	chr15:64917520	http://www.cagmdb.org/view_table.php?id=134840
EAS	Artery Aorta	134859	chr15:64980738	http://www.cagmdb.org/view_table.php?id=134859
EAS	Artery Aorta	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EAS	Artery Aorta	175503	chr17:56985104	http://www.cagmdb.org/view_table.php?id=175503
EAS	Artery Aorta	181719	chr17:81700634	http://www.cagmdb.org/view_table.php?id=181719
EAS	Artery Aorta	259084	chr1:230780082	http://www.cagmdb.org/view_table.php?id=259084
EAS	Artery Aorta	270239	chr20:33714516	http://www.cagmdb.org/view_table.php?id=270239
EAS	Artery Aorta	333829	chr2:186694303	http://www.cagmdb.org/view_table.php?id=333829
EAS	Artery Aorta	347723	chr3:9921084	http://www.cagmdb.org/view_table.php?id=347723
EAS	Artery Aorta	347723	chr3:9921084	http://www.cagmdb.org/view_table.php?id=347723
EAS	Artery Aorta	348862	chr3:15498470	http://www.cagmdb.org/view_table.php?id=348862
EAS	Artery Aorta	385949	chr4:952629	http://www.cagmdb.org/view_table.php?id=385949
EAS	Artery Aorta	449310	chr5:126593309	http://www.cagmdb.org/view_table.php?id=449310
EAS	Artery Aorta	548113	chr8:85135766	http://www.cagmdb.org/view_table.php?id=548113
EAS	Artery Aorta	568298	chr9:37305833	http://www.cagmdb.org/view_table.php?id=568298
EAS	Artery Tibial	27149	chr10:119146429	http://www.cagmdb.org/view_table.php?id=27149
EAS	Artery Tibial	28500	chr10:125841188	http://www.cagmdb.org/view_table.php?id=28500
EAS	Artery Tibial	31461	chr11:7672623	http://www.cagmdb.org/view_table.php?id=31461
EAS	Artery Tibial	54026	chr11:119018676	http://www.cagmdb.org/view_table.php?id=54026
EAS	Artery Tibial	54026	chr11:119018676	http://www.cagmdb.org/view_table.php?id=54026
EAS	Artery Tibial	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
EAS	Artery Tibial	124944	chr14:103710854	http://www.cagmdb.org/view_table.php?id=124944
EAS	Artery Tibial	134840	chr15:64917520	http://www.cagmdb.org/view_table.php?id=134840
EAS	Artery Tibial	134840	chr15:64917520	http://www.cagmdb.org/view_table.php?id=134840
EAS	Artery Tibial	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EAS	Artery Tibial	143363	chr16:1999882	http://www.cagmdb.org/view_table.php?id=143363
EAS	Artery Tibial	148666	chr16:23067914	http://www.cagmdb.org/view_table.php?id=148666
EAS	Artery Tibial	163504	chr17:4891201	http://www.cagmdb.org/view_table.php?id=163504
EAS	Artery Tibial	174146	chr17:50568986	http://www.cagmdb.org/view_table.php?id=174146
EAS	Artery Tibial	175503	chr17:56985104	http://www.cagmdb.org/view_table.php?id=175503
EAS	Artery Tibial	214689	chr1:1752909	http://www.cagmdb.org/view_table.php?id=214689
EAS	Artery Tibial	214689	chr1:1752909	http://www.cagmdb.org/view_table.php?id=214689
EAS	Artery Tibial	238643	chr1:109759145	http://www.cagmdb.org/view_table.php?id=238643
EAS	Artery Tibial	239458	chr1:113880912	http://www.cagmdb.org/view_table.php?id=239458
EAS	Artery Tibial	268278	chr20:23421268	http://www.cagmdb.org/view_table.php?id=268278
EAS	Artery Tibial	283668	chr21:36138104	http://www.cagmdb.org/view_table.php?id=283668
EAS	Artery Tibial	295393	chr2:242733	http://www.cagmdb.org/view_table.php?id=295393
EAS	Artery Tibial	297306	chr2:9412255	http://www.cagmdb.org/view_table.php?id=297306
EAS	Artery Tibial	333829	chr2:186694303	http://www.cagmdb.org/view_table.php?id=333829
EAS	Artery Tibial	340795	chr2:219535328	http://www.cagmdb.org/view_table.php?id=340795
EAS	Artery Tibial	347723	chr3:9921084	http://www.cagmdb.org/view_table.php?id=347723
EAS	Artery Tibial	357665	chr3:58256346	http://www.cagmdb.org/view_table.php?id=357665
EAS	Artery Tibial	401361	chr4:74097587	http://www.cagmdb.org/view_table.php?id=401361
EAS	Artery Tibial	401361	chr4:74097587	http://www.cagmdb.org/view_table.php?id=401361
EAS	Artery Tibial	584568	chr9:136383543	http://www.cagmdb.org/view_table.php?id=584568
EAS	Brain Cerebellum	27149	chr10:119146429	http://www.cagmdb.org/view_table.php?id=27149
EAS	Brain Cerebellum	28500	chr10:125841188	http://www.cagmdb.org/view_table.php?id=28500
EAS	Brain Cerebellum	54026	chr11:119018676	http://www.cagmdb.org/view_table.php?id=54026
EAS	Brain Cerebellum	54026	chr11:119018676	http://www.cagmdb.org/view_table.php?id=54026
EAS	Brain Cerebellum	58311	chr12:4610004	http://www.cagmdb.org/view_table.php?id=58311
EAS	Brain Cerebellum	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
EAS	Brain Cerebellum	131807	chr15:51458895	http://www.cagmdb.org/view_table.php?id=131807
EAS	Brain Cerebellum	134859	chr15:64980738	http://www.cagmdb.org/view_table.php?id=134859
EAS	Brain Cerebellum	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EAS	Brain Cerebellum	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EAS	Brain Cerebellum	163642	chr17:5434774	http://www.cagmdb.org/view_table.php?id=163642
EAS	Brain Cerebellum	238643	chr1:109759145	http://www.cagmdb.org/view_table.php?id=238643
EAS	Brain Cerebellum	239458	chr1:113880912	http://www.cagmdb.org/view_table.php?id=239458
EAS	Brain Cerebellum	268278	chr20:23421268	http://www.cagmdb.org/view_table.php?id=268278
EAS	Brain Cerebellum	339834	chr2:215410131	http://www.cagmdb.org/view_table.php?id=339834
EAS	Brain Cerebellum	347723	chr3:9921084	http://www.cagmdb.org/view_table.php?id=347723
EAS	Brain Cerebellum	348862	chr3:15498470	http://www.cagmdb.org/view_table.php?id=348862
EAS	Brain Cerebellum	348862	chr3:15498470	http://www.cagmdb.org/view_table.php?id=348862
EAS	Brain Cerebellum	385948	chr4:952564	http://www.cagmdb.org/view_table.php?id=385948
EAS	Brain Cerebellum	460303	chr5:177608488	http://www.cagmdb.org/view_table.php?id=460303
EAS	Brain Cerebellum	583179	chr9:130265926	http://www.cagmdb.org/view_table.php?id=583179
EAS	Brain Cerebellum	584678	chr9:136980867	http://www.cagmdb.org/view_table.php?id=584678
EAS	Fibroblasts	25255	chr10:110285085	http://www.cagmdb.org/view_table.php?id=25255
EAS	Fibroblasts	27149	chr10:119146429	http://www.cagmdb.org/view_table.php?id=27149
EAS	Fibroblasts	28500	chr10:125841188	http://www.cagmdb.org/view_table.php?id=28500
EAS	Fibroblasts	28500	chr10:125841188	http://www.cagmdb.org/view_table.php?id=28500
EAS	Fibroblasts	31461	chr11:7672623	http://www.cagmdb.org/view_table.php?id=31461
EAS	Fibroblasts	43870	chr11:70331779	http://www.cagmdb.org/view_table.php?id=43870
EAS	Fibroblasts	52377	chr11:111809518	http://www.cagmdb.org/view_table.php?id=52377
EAS	Fibroblasts	52377	chr11:111809518	http://www.cagmdb.org/view_table.php?id=52377
EAS	Fibroblasts	54026	chr11:119018676	http://www.cagmdb.org/view_table.php?id=54026
EAS	Fibroblasts	54026	chr11:119018676	http://www.cagmdb.org/view_table.php?id=54026
EAS	Fibroblasts	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
EAS	Fibroblasts	130160	chr15:43492238	http://www.cagmdb.org/view_table.php?id=130160
EAS	Fibroblasts	138774	chr15:83056705	http://www.cagmdb.org/view_table.php?id=138774
EAS	Fibroblasts	164837	chr17:9897983	http://www.cagmdb.org/view_table.php?id=164837
EAS	Fibroblasts	210688	chr19:45409232	http://www.cagmdb.org/view_table.php?id=210688
EAS	Fibroblasts	238643	chr1:109759145	http://www.cagmdb.org/view_table.php?id=238643
EAS	Fibroblasts	248188	chr1:179348761	http://www.cagmdb.org/view_table.php?id=248188
EAS	Fibroblasts	268278	chr20:23421268	http://www.cagmdb.org/view_table.php?id=268278
EAS	Fibroblasts	295393	chr2:242733	http://www.cagmdb.org/view_table.php?id=295393
EAS	Fibroblasts	297306	chr2:9412255	http://www.cagmdb.org/view_table.php?id=297306
EAS	Fibroblasts	297306	chr2:9412255	http://www.cagmdb.org/view_table.php?id=297306
EAS	Fibroblasts	304687	chr2:43707746	http://www.cagmdb.org/view_table.php?id=304687
EAS	Fibroblasts	331818	chr2:176131175	http://www.cagmdb.org/view_table.php?id=331818
EAS	Fibroblasts	333829	chr2:186694303	http://www.cagmdb.org/view_table.php?id=333829
EAS	Fibroblasts	347723	chr3:9921084	http://www.cagmdb.org/view_table.php?id=347723
EAS	Fibroblasts	347723	chr3:9921084	http://www.cagmdb.org/view_table.php?id=347723
EAS	Fibroblasts	367892	chr3:111986429	http://www.cagmdb.org/view_table.php?id=367892
EAS	Fibroblasts	385513	chr3:196939007	http://www.cagmdb.org/view_table.php?id=385513
EAS	Fibroblasts	386913	chr4:5745187	http://www.cagmdb.org/view_table.php?id=386913
EAS	Fibroblasts	414980	chr4:142405160	http://www.cagmdb.org/view_table.php?id=414980
EAS	Fibroblasts	447972	chr5:119473839	http://www.cagmdb.org/view_table.php?id=447972
EAS	Fibroblasts	448592	chr5:122829776	http://www.cagmdb.org/view_table.php?id=448592
EAS	Fibroblasts	448592	chr5:122829776	http://www.cagmdb.org/view_table.php?id=448592
EAS	Fibroblasts	459998	chr5:176500262	http://www.cagmdb.org/view_table.php?id=459998
EAS	Fibroblasts	484338	chr6:110960752	http://www.cagmdb.org/view_table.php?id=484338
EAS	Fibroblasts	490932	chr6:143061118	http://www.cagmdb.org/view_table.php?id=490932
EAS	Fibroblasts	492319	chr6:149572079	http://www.cagmdb.org/view_table.php?id=492319
EAS	Fibroblasts	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
EAS	Muscle Skeletal	20272	chr10:87709327	http://www.cagmdb.org/view_table.php?id=20272
EAS	Muscle Skeletal	21978	chr10:95685745	http://www.cagmdb.org/view_table.php?id=21978
EAS	Muscle Skeletal	25255	chr10:110285085	http://www.cagmdb.org/view_table.php?id=25255
EAS	Muscle Skeletal	28500	chr10:125841188	http://www.cagmdb.org/view_table.php?id=28500
EAS	Muscle Skeletal	31461	chr11:7672623	http://www.cagmdb.org/view_table.php?id=31461
EAS	Muscle Skeletal	34029	chr11:20389654	http://www.cagmdb.org/view_table.php?id=34029
EAS	Muscle Skeletal	44486	chr11:73361921	http://www.cagmdb.org/view_table.php?id=44486
EAS	Muscle Skeletal	54026	chr11:119018676	http://www.cagmdb.org/view_table.php?id=54026
EAS	Muscle Skeletal	54026	chr11:119018676	http://www.cagmdb.org/view_table.php?id=54026
EAS	Muscle Skeletal	90065	chr13:35476297	http://www.cagmdb.org/view_table.php?id=90065
EAS	Muscle Skeletal	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
EAS	Muscle Skeletal	124944	chr14:103710854	http://www.cagmdb.org/view_table.php?id=124944
EAS	Muscle Skeletal	134859	chr15:64980738	http://www.cagmdb.org/view_table.php?id=134859
EAS	Muscle Skeletal	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EAS	Muscle Skeletal	163504	chr17:4891201	http://www.cagmdb.org/view_table.php?id=163504
EAS	Muscle Skeletal	175503	chr17:56985104	http://www.cagmdb.org/view_table.php?id=175503
EAS	Muscle Skeletal	180110	chr17:74943760	http://www.cagmdb.org/view_table.php?id=180110
EAS	Muscle Skeletal	204468	chr19:17772175	http://www.cagmdb.org/view_table.php?id=204468
EAS	Muscle Skeletal	245600	chr1:166975020	http://www.cagmdb.org/view_table.php?id=245600
EAS	Muscle Skeletal	290994	chr22:36295402	http://www.cagmdb.org/view_table.php?id=290994
EAS	Muscle Skeletal	310093	chr2:68217012	http://www.cagmdb.org/view_table.php?id=310093
EAS	Muscle Skeletal	347723	chr3:9921084	http://www.cagmdb.org/view_table.php?id=347723
EAS	Muscle Skeletal	367892	chr3:111986429	http://www.cagmdb.org/view_table.php?id=367892
EAS	Muscle Skeletal	432938	chr5:38528850	http://www.cagmdb.org/view_table.php?id=432938
EAS	Muscle Skeletal	447972	chr5:119473839	http://www.cagmdb.org/view_table.php?id=447972
EAS	Muscle Skeletal	484566	chr6:112158541	http://www.cagmdb.org/view_table.php?id=484566
EAS	Muscle Skeletal	485516	chr6:116657005	http://www.cagmdb.org/view_table.php?id=485516
EAS	Muscle Skeletal	515138	chr7:88075452	http://www.cagmdb.org/view_table.php?id=515138
EAS	Muscle Skeletal	574638	chr9:92474743	http://www.cagmdb.org/view_table.php?id=574638
EAS	Muscle Skeletal	584568	chr9:136383543	http://www.cagmdb.org/view_table.php?id=584568
EAS	Nerve Tibial	18736	chr10:80166227	http://www.cagmdb.org/view_table.php?id=18736
EAS	Nerve Tibial	27149	chr10:119146429	http://www.cagmdb.org/view_table.php?id=27149
EAS	Nerve Tibial	28500	chr10:125841188	http://www.cagmdb.org/view_table.php?id=28500
EAS	Nerve Tibial	33622	chr11:18338437	http://www.cagmdb.org/view_table.php?id=33622
EAS	Nerve Tibial	43870	chr11:70331779	http://www.cagmdb.org/view_table.php?id=43870
EAS	Nerve Tibial	54026	chr11:119018676	http://www.cagmdb.org/view_table.php?id=54026
EAS	Nerve Tibial	54026	chr11:119018676	http://www.cagmdb.org/view_table.php?id=54026
EAS	Nerve Tibial	54026	chr11:119018676	http://www.cagmdb.org/view_table.php?id=54026
EAS	Nerve Tibial	54026	chr11:119018676	http://www.cagmdb.org/view_table.php?id=54026
EAS	Nerve Tibial	83689	chr12:121659138	http://www.cagmdb.org/view_table.php?id=83689
EAS	Nerve Tibial	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
EAS	Nerve Tibial	131807	chr15:51458895	http://www.cagmdb.org/view_table.php?id=131807
EAS	Nerve Tibial	134859	chr15:64980738	http://www.cagmdb.org/view_table.php?id=134859
EAS	Nerve Tibial	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EAS	Nerve Tibial	148666	chr16:23067914	http://www.cagmdb.org/view_table.php?id=148666
EAS	Nerve Tibial	151044	chr16:31372916	http://www.cagmdb.org/view_table.php?id=151044
EAS	Nerve Tibial	163990	chr17:6787224	http://www.cagmdb.org/view_table.php?id=163990
EAS	Nerve Tibial	166663	chr17:17793780	http://www.cagmdb.org/view_table.php?id=166663
EAS	Nerve Tibial	199936	chr19:4817277	http://www.cagmdb.org/view_table.php?id=199936
EAS	Nerve Tibial	238560	chr1:109314221	http://www.cagmdb.org/view_table.php?id=238560
EAS	Nerve Tibial	245600	chr1:166975020	http://www.cagmdb.org/view_table.php?id=245600
EAS	Nerve Tibial	254166	chr1:207063889	http://www.cagmdb.org/view_table.php?id=254166
EAS	Nerve Tibial	258580	chr1:228458656	http://www.cagmdb.org/view_table.php?id=258580
EAS	Nerve Tibial	268278	chr20:23421268	http://www.cagmdb.org/view_table.php?id=268278
EAS	Nerve Tibial	281978	chr21:28931067	http://www.cagmdb.org/view_table.php?id=281978
EAS	Nerve Tibial	290016	chr22:32367649	http://www.cagmdb.org/view_table.php?id=290016
EAS	Nerve Tibial	304463	chr2:42769570	http://www.cagmdb.org/view_table.php?id=304463
EAS	Nerve Tibial	316523	chr2:102342047	http://www.cagmdb.org/view_table.php?id=316523
EAS	Nerve Tibial	331775	chr2:175930276	http://www.cagmdb.org/view_table.php?id=331775
EAS	Nerve Tibial	333829	chr2:186694303	http://www.cagmdb.org/view_table.php?id=333829
EAS	Nerve Tibial	339834	chr2:215410131	http://www.cagmdb.org/view_table.php?id=339834
EAS	Nerve Tibial	385513	chr3:196939007	http://www.cagmdb.org/view_table.php?id=385513
EAS	Nerve Tibial	401361	chr4:74097587	http://www.cagmdb.org/view_table.php?id=401361
EAS	Nerve Tibial	432938	chr5:38528850	http://www.cagmdb.org/view_table.php?id=432938
EAS	Nerve Tibial	447972	chr5:119473839	http://www.cagmdb.org/view_table.php?id=447972
EAS	Nerve Tibial	481070	chr6:95586994	http://www.cagmdb.org/view_table.php?id=481070
EAS	Nerve Tibial	490932	chr6:143061118	http://www.cagmdb.org/view_table.php?id=490932
EAS	Nerve Tibial	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
EAS	Nerve Tibial	548113	chr8:85135766	http://www.cagmdb.org/view_table.php?id=548113
EAS	Nerve Tibial	548113	chr8:85135766	http://www.cagmdb.org/view_table.php?id=548113
EAS	Nerve Tibial	583062	chr9:129890399	http://www.cagmdb.org/view_table.php?id=583062
EAS	Nerve Tibial	584568	chr9:136383543	http://www.cagmdb.org/view_table.php?id=584568
EAS	Skin Sun Exposed	18736	chr10:80166227	http://www.cagmdb.org/view_table.php?id=18736
EAS	Skin Sun Exposed	18772	chr10:80289496	http://www.cagmdb.org/view_table.php?id=18772
EAS	Skin Sun Exposed	27149	chr10:119146429	http://www.cagmdb.org/view_table.php?id=27149
EAS	Skin Sun Exposed	28500	chr10:125841188	http://www.cagmdb.org/view_table.php?id=28500
EAS	Skin Sun Exposed	33622	chr11:18338437	http://www.cagmdb.org/view_table.php?id=33622
EAS	Skin Sun Exposed	43870	chr11:70331779	http://www.cagmdb.org/view_table.php?id=43870
EAS	Skin Sun Exposed	50483	chr11:102721319	http://www.cagmdb.org/view_table.php?id=50483
EAS	Skin Sun Exposed	54026	chr11:119018676	http://www.cagmdb.org/view_table.php?id=54026
EAS	Skin Sun Exposed	131997	chr15:52248587	http://www.cagmdb.org/view_table.php?id=131997
EAS	Skin Sun Exposed	135572	chr15:68207980	http://www.cagmdb.org/view_table.php?id=135572
EAS	Skin Sun Exposed	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EAS	Skin Sun Exposed	143363	chr16:1999882	http://www.cagmdb.org/view_table.php?id=143363
EAS	Skin Sun Exposed	163642	chr17:5434774	http://www.cagmdb.org/view_table.php?id=163642
EAS	Skin Sun Exposed	164260	chr17:7736983	http://www.cagmdb.org/view_table.php?id=164260
EAS	Skin Sun Exposed	164837	chr17:9897983	http://www.cagmdb.org/view_table.php?id=164837
EAS	Skin Sun Exposed	175503	chr17:56985104	http://www.cagmdb.org/view_table.php?id=175503
EAS	Skin Sun Exposed	210688	chr19:45409232	http://www.cagmdb.org/view_table.php?id=210688
EAS	Skin Sun Exposed	211773	chr19:48616644	http://www.cagmdb.org/view_table.php?id=211773
EAS	Skin Sun Exposed	211773	chr19:48616644	http://www.cagmdb.org/view_table.php?id=211773
EAS	Skin Sun Exposed	230613	chr1:70438841	http://www.cagmdb.org/view_table.php?id=230613
EAS	Skin Sun Exposed	245600	chr1:166975020	http://www.cagmdb.org/view_table.php?id=245600
EAS	Skin Sun Exposed	268278	chr20:23421268	http://www.cagmdb.org/view_table.php?id=268278
EAS	Skin Sun Exposed	290016	chr22:32367649	http://www.cagmdb.org/view_table.php?id=290016
EAS	Skin Sun Exposed	291307	chr22:37510302	http://www.cagmdb.org/view_table.php?id=291307
EAS	Skin Sun Exposed	333829	chr2:186694303	http://www.cagmdb.org/view_table.php?id=333829
EAS	Skin Sun Exposed	339837	chr2:215423181	http://www.cagmdb.org/view_table.php?id=339837
EAS	Skin Sun Exposed	347723	chr3:9921084	http://www.cagmdb.org/view_table.php?id=347723
EAS	Skin Sun Exposed	370020	chr3:122402717	http://www.cagmdb.org/view_table.php?id=370020
EAS	Skin Sun Exposed	373165	chr3:138643798	http://www.cagmdb.org/view_table.php?id=373165
EAS	Skin Sun Exposed	385948	chr4:952564	http://www.cagmdb.org/view_table.php?id=385948
EAS	Skin Sun Exposed	401241	chr4:73486874	http://www.cagmdb.org/view_table.php?id=401241
EAS	Skin Sun Exposed	432938	chr5:38528850	http://www.cagmdb.org/view_table.php?id=432938
EAS	Skin Sun Exposed	447972	chr5:119473839	http://www.cagmdb.org/view_table.php?id=447972
EAS	Skin Sun Exposed	528719	chr7:150687106	http://www.cagmdb.org/view_table.php?id=528719
EAS	Skin Sun Exposed	583062	chr9:129890399	http://www.cagmdb.org/view_table.php?id=583062
EAS	Skin Sun Exposed	584568	chr9:136383543	http://www.cagmdb.org/view_table.php?id=584568
EAS	Thyroid	3612	chr10:15135193	http://www.cagmdb.org/view_table.php?id=3612
EAS	Thyroid	27149	chr10:119146429	http://www.cagmdb.org/view_table.php?id=27149
EAS	Thyroid	31461	chr11:7672623	http://www.cagmdb.org/view_table.php?id=31461
EAS	Thyroid	33622	chr11:18338437	http://www.cagmdb.org/view_table.php?id=33622
EAS	Thyroid	43870	chr11:70331779	http://www.cagmdb.org/view_table.php?id=43870
EAS	Thyroid	53840	chr11:118339710	http://www.cagmdb.org/view_table.php?id=53840
EAS	Thyroid	54026	chr11:119018676	http://www.cagmdb.org/view_table.php?id=54026
EAS	Thyroid	54026	chr11:119018676	http://www.cagmdb.org/view_table.php?id=54026
EAS	Thyroid	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
EAS	Thyroid	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EAS	Thyroid	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EAS	Thyroid	148666	chr16:23067914	http://www.cagmdb.org/view_table.php?id=148666
EAS	Thyroid	205248	chr19:20839536	http://www.cagmdb.org/view_table.php?id=205248
EAS	Thyroid	211773	chr19:48616644	http://www.cagmdb.org/view_table.php?id=211773
EAS	Thyroid	211972	chr19:49154454	http://www.cagmdb.org/view_table.php?id=211972
EAS	Thyroid	218993	chr1:19922761	http://www.cagmdb.org/view_table.php?id=218993
EAS	Thyroid	229414	chr1:64768534	http://www.cagmdb.org/view_table.php?id=229414
EAS	Thyroid	238643	chr1:109759145	http://www.cagmdb.org/view_table.php?id=238643
EAS	Thyroid	239458	chr1:113880912	http://www.cagmdb.org/view_table.php?id=239458
EAS	Thyroid	239458	chr1:113880912	http://www.cagmdb.org/view_table.php?id=239458
EAS	Thyroid	245600	chr1:166975020	http://www.cagmdb.org/view_table.php?id=245600
EAS	Thyroid	245600	chr1:166975020	http://www.cagmdb.org/view_table.php?id=245600
EAS	Thyroid	248188	chr1:179348761	http://www.cagmdb.org/view_table.php?id=248188
EAS	Thyroid	305630	chr2:47839094	http://www.cagmdb.org/view_table.php?id=305630
EAS	Thyroid	310093	chr2:68217012	http://www.cagmdb.org/view_table.php?id=310093
EAS	Thyroid	317881	chr2:108798709	http://www.cagmdb.org/view_table.php?id=317881
EAS	Thyroid	318792	chr2:113195535	http://www.cagmdb.org/view_table.php?id=318792
EAS	Thyroid	333829	chr2:186694303	http://www.cagmdb.org/view_table.php?id=333829
EAS	Thyroid	339834	chr2:215410131	http://www.cagmdb.org/view_table.php?id=339834
EAS	Thyroid	440550	chr5:81257142	http://www.cagmdb.org/view_table.php?id=440550
EAS	Thyroid	548113	chr8:85135766	http://www.cagmdb.org/view_table.php?id=548113
EAS	Thyroid	584568	chr9:136383543	http://www.cagmdb.org/view_table.php?id=584568
EAS	Thyroid	584568	chr9:136383543	http://www.cagmdb.org/view_table.php?id=584568
EAS	Whole Blood	27149	chr10:119146429	http://www.cagmdb.org/view_table.php?id=27149
EAS	Whole Blood	31461	chr11:7672623	http://www.cagmdb.org/view_table.php?id=31461
EAS	Whole Blood	50483	chr11:102721319	http://www.cagmdb.org/view_table.php?id=50483
EAS	Whole Blood	54026	chr11:119018676	http://www.cagmdb.org/view_table.php?id=54026
EAS	Whole Blood	79237	chr12:105120706	http://www.cagmdb.org/view_table.php?id=79237
EAS	Whole Blood	82620	chr12:118068523	http://www.cagmdb.org/view_table.php?id=82620
EAS	Whole Blood	130160	chr15:43492238	http://www.cagmdb.org/view_table.php?id=130160
EAS	Whole Blood	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EAS	Whole Blood	143363	chr16:1999882	http://www.cagmdb.org/view_table.php?id=143363
EAS	Whole Blood	162059	chr16:89850472	http://www.cagmdb.org/view_table.php?id=162059
EAS	Whole Blood	171914	chr17:42207488	http://www.cagmdb.org/view_table.php?id=171914
EAS	Whole Blood	181719	chr17:81700634	http://www.cagmdb.org/view_table.php?id=181719
EAS	Whole Blood	181719	chr17:81700634	http://www.cagmdb.org/view_table.php?id=181719
EAS	Whole Blood	238643	chr1:109759145	http://www.cagmdb.org/view_table.php?id=238643
EAS	Whole Blood	244360	chr1:161223056	http://www.cagmdb.org/view_table.php?id=244360
EAS	Whole Blood	245600	chr1:166975020	http://www.cagmdb.org/view_table.php?id=245600
EAS	Whole Blood	305630	chr2:47839094	http://www.cagmdb.org/view_table.php?id=305630
EAS	Whole Blood	347723	chr3:9921084	http://www.cagmdb.org/view_table.php?id=347723
EAS	Whole Blood	347723	chr3:9921084	http://www.cagmdb.org/view_table.php?id=347723
EAS	Whole Blood	385948	chr4:952564	http://www.cagmdb.org/view_table.php?id=385948
EAS	Whole Blood	385948	chr4:952564	http://www.cagmdb.org/view_table.php?id=385948
EAS	Whole Blood	385949	chr4:952629	http://www.cagmdb.org/view_table.php?id=385949
EAS	Whole Blood	387118	chr4:6695806	http://www.cagmdb.org/view_table.php?id=387118
EAS	Whole Blood	481070	chr6:95586994	http://www.cagmdb.org/view_table.php?id=481070
EAS	Whole Blood	492319	chr6:149572079	http://www.cagmdb.org/view_table.php?id=492319
EAS	Whole Blood	496611	chr6:169767757	http://www.cagmdb.org/view_table.php?id=496611
EAS	Whole Blood	530240	chr7:157574514	http://www.cagmdb.org/view_table.php?id=530240
EAS	Whole Blood	548113	chr8:85135766	http://www.cagmdb.org/view_table.php?id=548113
EAS	Whole Blood	584568	chr9:136383543	http://www.cagmdb.org/view_table.php?id=584568
EAS	Whole Blood	584568	chr9:136383543	http://www.cagmdb.org/view_table.php?id=584568
EAS	Heart Left Ventricle	18736	chr10:80166227	http://www.cagmdb.org/view_table.php?id=18736
EAS	Heart Left Ventricle	20272	chr10:87709327	http://www.cagmdb.org/view_table.php?id=20272
EAS	Heart Left Ventricle	21978	chr10:95685745	http://www.cagmdb.org/view_table.php?id=21978
EAS	Heart Left Ventricle	27149	chr10:119146429	http://www.cagmdb.org/view_table.php?id=27149
EAS	Heart Left Ventricle	27350	chr10:119918599	http://www.cagmdb.org/view_table.php?id=27350
EAS	Heart Left Ventricle	31461	chr11:7672623	http://www.cagmdb.org/view_table.php?id=31461
EAS	Heart Left Ventricle	39786	chr11:47245858	http://www.cagmdb.org/view_table.php?id=39786
EAS	Heart Left Ventricle	54026	chr11:119018676	http://www.cagmdb.org/view_table.php?id=54026
EAS	Heart Left Ventricle	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
EAS	Heart Left Ventricle	107520	chr14:24300644	http://www.cagmdb.org/view_table.php?id=107520
EAS	Heart Left Ventricle	134840	chr15:64917520	http://www.cagmdb.org/view_table.php?id=134840
EAS	Heart Left Ventricle	137651	chr15:78017965	http://www.cagmdb.org/view_table.php?id=137651
EAS	Heart Left Ventricle	175503	chr17:56985104	http://www.cagmdb.org/view_table.php?id=175503
EAS	Heart Left Ventricle	214689	chr1:1752909	http://www.cagmdb.org/view_table.php?id=214689
EAS	Heart Left Ventricle	238643	chr1:109759145	http://www.cagmdb.org/view_table.php?id=238643
EAS	Heart Left Ventricle	245600	chr1:166975020	http://www.cagmdb.org/view_table.php?id=245600
EAS	Heart Left Ventricle	258580	chr1:228458656	http://www.cagmdb.org/view_table.php?id=258580
EAS	Heart Left Ventricle	295393	chr2:242733	http://www.cagmdb.org/view_table.php?id=295393
